,sentence,pos,language,switch
840,because I've never read like any letter that anyone has ever written me so .,conj pro:sub adv v prep qn n comp pro:indef aux adv part pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
841,really ?,adv ?,ENG,0
842,yeah these like recommendations they're always like sealed so .,co pro:dem co n pro:sub adv co part co .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
843,by the way don't think that you're gonna get away with taking away the poetry book .,prep det:art n mod v adv pro:per part v adv prep part adv det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
844,it goes right back on my piano when you're done .,pro:per v adv adv prep det:poss n conj pro:per part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
845,no no it's in my car .,co co pro:per prep det:poss n .,ENG ENG ENG ENG ENG ENG,0
846,I noticed .,pro:sub v .,ENG ENG,0
847,I noticed it .,pro:sub v pro:per .,ENG ENG ENG,0
848,sat down at the piano yesterday .,v adv prep det:art n adv:tem .,ENG ENG ENG ENG ENG ENG,0
849,mhm .,co .,ENG,0
850,"and I was like ""/.","coord pro:sub cop prep +""/.",ENG ENG ENG ENG,0
851,I'm gonna play .,pro:sub part v .,ENG ENG ENG,0
852,hey where the is my poetry book .,co pro:int det:art aux det:poss n n .,ENG ENG ENG ENG ENG ENG ENG,0
853,.,None,,0
854,it hadn't been touched though .,pro:per aux aux part adv .,ENG ENG ENG ENG ENG,0
855,I left it on the same page .,pro:sub v pro:per prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
856,I have been reading it .,pro:sub aux aux part pro:per .,ENG ENG ENG ENG ENG,0
857,really ?,adv ?,ENG,0
858,yes .,co .,ENG,0
859,since I showed you that poem ?,conj pro:sub v pro:per det:dem n ?,ENG ENG ENG ENG ENG ENG,0
860,because I //.,conj pro:sub +//.,ENG ENG,0
861,a while back yeah .,det:art n n co .,ENG ENG ENG ENG,0
862,because it's ...,conj pro:per +...,ENG ENG,0
863,I mean I showed you that poem .,pro:sub v pro:sub v pro:per det:dem n .,ENG ENG ENG ENG ENG ENG ENG,0
864,and then like I left it on that page .,coord adv:tem conj pro:sub v pro:per prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
865,actually I tend to get books and leave them exactly as they are which is probably why my book collection is like //.,adv pro:sub v inf v n coord v pro:obj adv conj pro:sub cop pro:rel cop adv pro:rel det:poss n n cop co +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
866,I don't know if you've noticed this .,pro:sub mod v comp pro:per part det:dem .,ENG ENG ENG ENG ENG ENG ENG,0
867,it doesn't have creases .,pro:per mod v n .,ENG ENG ENG ENG,0
868,.,None,,0
869,my books don't have creases .,det:poss n mod v n .,ENG ENG ENG ENG ENG,0
870,because if I find I'm on a certain page and I find them in a certain condition I leave it as it is so .,conj conj pro:sub v pro:sub prep det:art adj n coord pro:sub v pro:obj prep det:art adj n pro:sub v pro:per adv pro:per cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
871,I damage my books .,pro:sub v det:poss n .,ENG ENG ENG ENG,0
872,I almost get like a certain joy out of it you know .,pro:sub adv v prep det:art adj n adv prep pro:per pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
873,like a slight damage you know like .,prep det:art adj n pro:per v prep .,ENG ENG ENG ENG ENG ENG ENG,0
874,why ?,pro:rel ?,ENG,0
875,why ?,pro:rel ?,ENG,0
876,it's been read .,pro:per aux v .,ENG ENG ENG,0
877,it's been ...,pro:per cop +...,ENG ENG,0
878,nah .,co .,ENG,0
879,it's been //.,pro:per cop +//.,ENG ENG,0
880,if I had to choose like if I could keep it in perfect form .,conj pro:sub v inf v prep conj pro:sub mod v pro:per prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
881,but I like to bend my books back .,conj pro:sub v inf v det:poss n adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
882,I like to write in them ...,pro:sub v inf v prep pro:obj +...,ENG ENG ENG ENG ENG ENG,0
883,take notes .,v n .,ENG ENG,0
884,carry them everywhere .,v pro:obj adv .,ENG ENG ENG,0
885,and if I have big cargo pockets put them in big cargo pockets .,coord conj pro:sub v adj n n v pro:obj prep adj n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
886,so ...,co +...,ENG,0
887,this is gonna be in as well .,pro:dem aux part cop prep adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
888,"I'm pretty sure we can have two pictures for every area so he can't say you know ""/.","pro:sub adv adv pro:sub mod v det:num n prep qn n conj pro:sub mod v pro:per v +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
889,it was a little bit north of that .,pro:per cop det:art adj n adj prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
890,mhm .,co .,ENG,0
891,I'm not gonna fall into your trap .,pro:sub neg part v prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
892,you know .,pro:per v .,ENG ENG,0
893,you're trap .,pro:per n .,ENG ENG,0
894,this is /.,pro:dem cop +/.,ENG ENG,0
895,yeah see we're the ones setting a trap .,co co pro:sub det:art det:num part det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
896,oh yeah we're ...,co co pro:sub +...,ENG ENG ENG,0
897,we're trappists .,pro:sub n .,ENG ENG,0
898,we're absolutely trappists my friend .,pro:sub adv n det:poss n .,ENG ENG ENG ENG ENG,0
899,fur trappers yeah .,n n co .,ENG ENG ENG,0
900,yeah we're trapping police .,co pro:sub part n .,ENG ENG ENG ENG,0
901,yeah .,co .,ENG,0
902,.,None,,0
903,.,None,,0
904,a nice way to get rid of him .,det:art adj n inf v v prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
905,yeah don't ask your questions too quickly .,co mod v det:poss n adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
906,like like rapid fire like four questions you know .,co co adj n co det:num n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
907,and it's just gonna make him an enemy .,coord pro:per adv part v pro:obj det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
908,you know and it's gonna make the .,pro:per v coord pro:per part v det:art .,ENG ENG ENG ENG ENG ENG ENG,0
909,you know we want /.,pro:per v pro:sub v +/.,ENG ENG ENG ENG,0
910,isn't it disgusting that if we make one the enemy the other one goes to like really .,cop pro:per part adv conj pro:sub v det:num det:art n det:art qn pro:indef v inf v adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
911,worse .,adj .,ENG,0
912,work like this .,n prep pro:dem .,ENG ENG ENG,0
913,I wanna be as respectful as possible .,pro:sub v cop adv adj adv adj .,ENG ENG ENG ENG ENG ENG ENG,0
914,because I want to give them no reason ...,conj pro:sub v inf v pro:obj qn n +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
915,they can like //.,pro:sub mod prep +//.,ENG ENG ENG,0
916,if we remain calm and then they become agitated like especially the police officer like officer police like ...,conj pro:sub v n coord adv:tem pro:sub part part co adv det:art n n co n n prep +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
917,you know you know or .,pro:per v pro:per v coord .,ENG ENG ENG ENG ENG,0
918,just trying to ask a question like .,adv part inf v det:art n prep .,ENG ENG ENG ENG ENG ENG ENG,0
919,you know I don't desire anyone to become agitated .,pro:per v pro:sub mod v pro:indef inf part part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
920,you know so ...,pro:per v co +...,ENG ENG ENG,0
921,so if we can make him lose his cool that's great you know .,adv conj pro:sub mod v pro:obj v det:poss adj pro:dem adj pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
922,we don't lose our cool .,pro:sub mod v det:poss adj .,ENG ENG ENG ENG ENG,0
923,no we can't .,co pro:sub mod .,ENG ENG ENG,0
924,we can't .,pro:sub mod .,ENG ENG,0
925,this is seven .,pro:dem cop det:num .,ENG ENG ENG,0
926,this is going to be seven as well .,pro:dem aux part inf cop det:num adv adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
927,.,None,,0
928,we need to be very careful about Dan interrupting .,pro:sub v inf cop adv co prep n:prop part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
929,.,None,,0
930,I mean I've never seen Dan in this type of scenario so I don't know .,pro:sub v pro:sub adv part n:prop prep det:dem n prep n conj pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
931,I don't know either .,pro:sub mod v adv .,ENG ENG ENG ENG,0
932,but I know in purely conversational settings Dan has no concept of interruption .,conj pro:sub v prep adv adj n:gerund n:prop aux qn n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
933,I don't know what to tell you .,pro:sub mod v pro:int inf v pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
934,nope .,co .,ENG,0
935,he will just jump in .,pro:sub mod adj n adv .,ENG ENG ENG ENG ENG,0
936,jump right in .,n adv adv .,ENG ENG ENG,0
937,have something to say have something to say .,v pro:indef inf v v pro:indef inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
938,Dan will have nothing to say from nine o'clock to twelve o'clock unless we ask him so .,n:prop mod v pro:indef inf v prep det:num n prep det:num n conj pro:sub v pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
939,yeah we should definitely include him though .,co pro:sub mod adv v pro:obj adv .,ENG ENG ENG ENG ENG ENG ENG,0
940,because like we /.,conj conj pro:sub +/.,ENG ENG ENG,0
941,oh well he's part of it of course .,co adv pro:sub n prep pro:per prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
942,because if we don't include him then she's gonna start like taking it upon herself to include him .,conj conj pro:sub mod v pro:obj adv:tem pro:sub part v co part pro:per prep pro:refl inf v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
943,yeah .,co .,ENG,0
