,sentence,pos,language,switch
900,so are you gonna start classes next semester ?,adv cop pro:per part v n adv n ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
901,fall fall fall .,v v v .,ENG ENG ENG,0
902,in fall ?,prep v ?,ENG ENG,0
903,and your foot is gonna be recovered ?,coord det:poss n aux part aux part ?,ENG ENG ENG ENG ENG ENG ENG,0
904,yeah because my next operation is in May so .,co conj det:poss adj n cop prep n:prop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
905,do you have enough time to have your foot recovered ?,mod pro:per v adj n inf v det:poss n v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
906,June and July .,n:prop coord n:prop .,ENG ENG ENG,0
907,I mean recovered .,pro:sub v part .,ENG ENG ENG,0
908,and is that even recovered yet ?,coord cop pro:dem adv part adv ?,ENG ENG ENG ENG ENG ENG,0
909,is that a //.,cop comp det:art +//.,ENG ENG ENG,0
910,that's not that I think I used .,pro:dem neg pro:rel pro:sub v pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
911,do you know how //.,mod pro:per v pro:rel +//.,ENG ENG ENG ENG,0
912,do you have enough recovery time ?,mod pro:per v adj n n ?,ENG ENG ENG ENG ENG ENG,0
913,or something like that .,coord pro:indef prep pro:dem .,ENG ENG ENG ENG,0
914,or well your foot be ...,coord n det:poss n cop +...,ENG ENG ENG ENG ENG,0
915,healed ?,part ?,ENG,0
916,healed .,part .,ENG,0
917,yeah that's what it is .,co pro:dem pro:int pro:per cop .,ENG ENG ENG ENG ENG,0
918,thank you .,v pro:per .,ENG ENG,0
919,yeah because May .,co conj n:prop .,ENG ENG ENG,0
920,January February March April May .,n:prop n:prop n:prop n:prop n:prop .,ENG ENG ENG ENG ENG,0
921,June July .,n:prop n:prop .,ENG ENG,0
922,June July .,n:prop n:prop .,ENG ENG,0
923,okay .,co .,ENG,0
924,and then August .,coord adv:tem n:prop .,ENG ENG ENG,0
925,August is when fall term starts .,n:prop cop conj v n v .,ENG ENG ENG ENG ENG ENG,0
926,so I have June and July .,co pro:sub v n:prop coord n:prop .,ENG ENG ENG ENG ENG ENG,0
927,pretty much how January ...,adv adv pro:rel n:prop +...,ENG ENG ENG ENG,0
928,the same you are gonna be walking with kind of //.,det:art adj pro:per aux part aux part prep n prep +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
929,yeah you'll be fine .,co pro:per cop adj .,ENG ENG ENG ENG,0
930,no .,co .,ENG,0
931,I'm not gonna be willing because I have my operation in January .,pro:sub neg part cop adj conj pro:sub v det:poss n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
932,January .,n:prop .,ENG,0
933,.,None,,0
934,and by late February I was walking fine .,coord adv adv n:prop pro:sub aux part adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
935,mhm .,co .,ENG,0
936,do you get me ?,mod pro:per v pro:obj ?,ENG ENG ENG ENG,0
937,yeah .,co .,ENG,0
938,so .,co .,ENG,0
939,yeah that's the same thing .,co pro:dem det:art adj n .,ENG ENG ENG ENG ENG,0
940,you are gonna have June and July to ...,pro:per aux part v n:prop coord n:prop inf +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
941,plus school doesn't start like the first week of August .,prep n mod v prep det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
942,I have a little bit of August .,pro:sub v det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
943,no it's just kind of late August .,co pro:per adj n prep adj n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
944,yeah you have a little bit of August .,co pro:per v det:art adj n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
945,yeah .,co .,ENG,0
946,to be able to completely ...,inf cop adj inf adv +...,ENG ENG ENG ENG ENG,0
947,I can't wait man .,pro:sub mod v n .,ENG ENG ENG ENG,0
948,I wanna wear high heels .,pro:sub v v n n .,ENG ENG ENG ENG ENG,0
949,I know .,pro:sub v .,ENG ENG,0
950,but I think you should off for the high heels .,conj pro:sub v pro:per mod adv prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
951,quiero bailar .,v inf .,ENG ENG,0
952,entonces ...,L2 +...,ESP,0
953,neat boots fast cheap end of all .,adj n adv adj n prep pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
954,everyone's boots dotcom .,adj n n .,ENG ENG ENG,0
955,eso fue en Miami_Dade también .,pro:dem cop prep n:prop adv .,ENG ENG ENG ENG ENG,0
956,.,None,,0
957,possibly yeah .,adv co .,ENG ENG,0
958,yeah that could just be any .,co pro:dem mod adv cop qn .,ENG ENG ENG ENG ENG ENG,0
959,how much does a term in F_i_u cost you ?,pro:int adv v det:art n prep n:prop v pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
960,about .,adv .,ENG,0
961,how many classes do you take ?,pro:int qn n v pro:per v ?,ENG ENG ENG ENG ENG ENG,0
962,exactly if we are gonna take all four classes it'll cost about a thousand and ...,adv conj pro:sub aux part v qn det:num n pro:per n prep det:art det:num coord +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
963,I think it was six hundred more or less .,pro:sub v pro:per cop det:num det:num adv coord adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
964,okay it's a hundred dollars per credit .,co pro:per det:art det:num n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
965,a hundred dollars per credit .,det:art det:num n prep n .,ENG ENG ENG ENG ENG,0
966,and then each class is more or less worth three credits .,coord adv:tem qn n cop adv coord adj n det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
967,like English is worth three credits .,conj n:prop cop adj det:num n .,ENG ENG ENG ENG ENG ENG,0
968,and math is worth three credits .,coord n cop adj det:num n .,ENG ENG ENG ENG ENG ENG,0
969,do you get me ?,mod pro:per v pro:obj ?,ENG ENG ENG ENG,0
970,yeah .,co .,ENG,0
971,but like let's say that semester that I took it the freshmen arrived or whatever .,conj co v v comp n pro:rel pro:sub v pro:per det:art n v coord pro:int .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
972,that wasn't worth /.,comp cop n +/.,ENG ENG ENG,0
973,that was only worth one credit .,pro:dem cop qn n det:num n .,ENG ENG ENG ENG ENG ENG,0
974,do you get me ?,mod pro:per v pro:obj ?,ENG ENG ENG ENG,0
975,so let's say you are taking four classes .,adv v v pro:per cop n:gerund det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
976,so four times three each one being three credits that's twelve credits .,co det:num n det:num qn det:num n det:num n pro:rel det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
977,times about a hundred that's about a thousand two hundred más o menos .,n prep det:art det:num pro:rel prep det:art det:num det:num det:num L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP,1
978,and then you have to then pay all the fees .,coord adv:tem pro:per v prep adv:tem v qn det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
979,the parking fee the fee .,det:art n:gerund n det:art n .,ENG ENG ENG ENG ENG,0
980,I don't have that fee yet .,pro:sub mod v det:dem n adv .,ENG ENG ENG ENG ENG ENG,0
981,yeah .,co .,ENG,0
982,I don't have that fee .,pro:sub mod v det:dem n .,ENG ENG ENG ENG ENG,0
983,and then it comes out to like I guess a little less like a thousand five hundred or something .,coord adv:tem pro:per v adv prep conj pro:sub v det:art adj adj prep det:art det:num det:num det:num coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
984,well for me it's a thousand flat .,co prep pro:obj pro:per det:art det:num adj .,ENG ENG ENG ENG ENG ENG ENG,0
985,everything for five classes was a thousand flat .,pro:indef prep det:num n cop det:art det:num adj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
986,and that's five classes .,coord pro:dem det:num n .,ENG ENG ENG ENG,0
987,wow .,co .,ENG,0
988,that's what I paid last year .,pro:dem pro:int pro:sub v adj n .,ENG ENG ENG ENG ENG ENG,0
989,it's a thousand flat .,pro:per det:art det:num adj .,ENG ENG ENG ENG,0
990,wow that's good .,co pro:dem adj .,ENG ENG ENG,0
991,nine hundred and ninety nine dollars and like seventy six cents or something like that .,det:num det:num coord det:num det:num n coord co det:num det:num n coord pro:indef prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
992,it's good .,pro:per adj .,ENG ENG,0
993,yeah .,co .,ENG,0
994,the FIU .,det:art n:prop .,ENG ENG,0
995,I paid that out of my pocket .,pro:sub v comp adv prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
996,I had a savings account .,pro:sub v det:art n n .,ENG ENG ENG ENG ENG,0
997,I paid for my Miami_Dade term half of my car .,pro:sub v prep det:poss n:prop n n prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
998,yeah .,co .,ENG,0
999,and that's it .,coord pro:dem pro:per .,ENG ENG ENG,0
1000,and then my mom paid the other half of the car .,coord adv:tem det:poss n v det:art qn n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1001,and that's it .,coord pro:dem pro:per .,ENG ENG ENG,0
1002,and my dad didn't help with squat .,coord det:poss n mod n prep n .,ENG ENG ENG ENG ENG ENG ENG,0
1003,that's not good .,pro:dem neg adj .,ENG ENG ENG,0
1004,that's how it is .,pro:dem pro:int pro:per cop .,ENG ENG ENG ENG,0
1005,but I was gonna tell you the thing here okay .,conj pro:sub aux part v pro:per det:art n adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1006,Miami_Dade is setenta dólares por crédito right ?,n:prop cop L2 L2 L2 L2 co ?,ENG ENG ESP ESP ESP ESP ENG,1
1007,I think so .,pro:sub v co .,ENG ENG ENG,0
1008,yeah and here it's just a hundred .,co coord adv pro:per adj det:art det:num .,ENG ENG ENG ENG ENG ENG ENG,0
1009,well .,co .,ENG,0
1010,so it's about thirty ?,adv pro:per adv det:num ?,ENG ENG ENG ENG,0
1011,times twelve how much is that ?,v det:num pro:rel adv cop pro:dem ?,ENG ENG ENG ENG ENG ENG,0
1012,but that's what I'm saying .,conj pro:dem pro:int pro:sub part .,ENG ENG ENG ENG ENG,0
1013,por qué tú no fuiste al Miami_Dade two years before coming here ?,L2 L2 L2 L2 L2 L2 n:prop det:num n adv part adv ?,ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
1014,I don't know I just came straight over here .,pro:sub mod v pro:sub adv v adv prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1015,I'm gonna //.,pro:sub part +//.,ENG ENG,0
1016,finish .,v .,ENG,0
1017,practically like saving money .,adv v part n .,ENG ENG ENG ENG,0
1018,it is saving money .,pro:per aux part n .,ENG ENG ENG ENG,0
1019,just came straight over here .,adv v adv prep n .,ENG ENG ENG ENG ENG,0
1020,Carlos was here and .,n:prop cop adv coord .,ENG ENG ENG ENG,0
1021,I like the school .,pro:sub v det:art n .,ENG ENG ENG ENG,0
1022,oh that's true .,co pro:dem adj .,ENG ENG ENG,0
1023,that's true .,pro:dem adj .,ENG ENG,0
1024,I'm gonna have to come to this school .,pro:sub part v inf v prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1025,he guided me through it .,pro:sub v pro:obj prep pro:per .,ENG ENG ENG ENG ENG,0
1026,the school ...,det:art n +...,ENG ENG,0
1027,the school parece a little bit more confusing than Miami_Dade .,det:art n L2 det:art adj n adv part prep n:prop .,ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG,1
1028,no you get the hang of it .,co pro:per v det:art v prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
1029,"I know I'll get the hang of it because when I first saw Miami_Dade I was ""/.","pro:sub v pro:sub v det:art v prep pro:per conj conj pro:sub adv n n:prop pro:sub cop +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1030,oh my god this is so confusing .,co det:poss co pro:dem aux adv part .,ENG ENG ENG ENG ENG ENG ENG,0
1031,ah you see Miami_Dade seems too confusing to me .,co pro:per v n:prop cop adv part prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1032,not confusing .,neg part .,ENG ENG,0
1033,but it's seemed like a jail to me .,conj pro:per cop prep det:art n prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1034,jail ?,n ?,ENG,0
1035,yeah .,co .,ENG,0
1036,no .,co .,ENG,0
1037,because it's just the buildings .,conj pro:per adj det:art n .,ENG ENG ENG ENG ENG,0
1038,this class is ugly compared to the classes I had in Miami_Dade .,det:dem n cop adj part prep det:art n pro:sub v prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1039,the buildings are too like gray .,det:art n cop adv prep adj .,ENG ENG ENG ENG ENG ENG,0
1040,only outside .,adv adv .,ENG ENG,0
1041,this is a small class though to be honest .,pro:dem cop det:art adj n adv inf cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1042,English classes are put in a really small class .,n:prop v aux part prep det:art adv adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1043,most of our //.,qn prep det:poss +//.,ENG ENG ENG,0
1044,all my other classes I ever had even my math class which is right in this building but towards the other end they're all big classes like auditorium like ...,qn co qn n pro:sub adv aux adv det:poss n n pro:rel cop adj prep det:dem n conj prep det:art qn n pro:sub adv adj n co n prep +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1045,even if it's just for a hundred students .,adv conj pro:per adj prep det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1046,but they're the type that you walk in .,conj pro:sub det:art n pro:rel pro:per v adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1047,and they have like steps .,coord pro:sub v prep n .,ENG ENG ENG ENG ENG,0
1048,you get me .,pro:per v pro:obj .,ENG ENG ENG,0
1049,that you go up and then ...,comp pro:per v adv coord adv:tem +...,ENG ENG ENG ENG ENG ENG,0
1050,that's how all my classes are .,pro:dem pro:int qn det:poss n cop .,ENG ENG ENG ENG ENG ENG,0
1051,the only classes that have been really small always have been my English classes .,det:art qn n pro:rel aux cop adv adj adv v aux co n:prop v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1052,bueno .,co .,ENG,0
1053,all the other ones are like those types .,qn det:art qn det:num aux co det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1054,so the reason I like Miami_Dade es porque /.,co det:art n pro:sub v n:prop L2 L2 +/.,ENG ENG ENG ENG ENG ENG ESP ESP,1
1055,I just don't like how the building looks .,pro:sub adv mod v pro:int det:art n v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1056,FIU have a lot of arts .,n:prop v det:art n prep n .,ENG ENG ENG ENG ENG ENG,0
1057,and like the buildings look prettier and like .,coord co det:art n co adj coord co .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1058,ah a mí no me importa eso .,co L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP,1
1059,huh I don't look at it .,co pro:sub mod v prep pro:per .,ENG ENG ENG ENG ENG ENG,0
1060,and Miami_Dade has like /.,coord n:prop aux prep +/.,ENG ENG ENG ENG,0
1061,but it gives you more environment .,conj pro:per v pro:per qn n .,ENG ENG ENG ENG ENG ENG,0
1062,Miami_Dade has like arts stuff too .,n:prop aux prep n v adv .,ENG ENG ENG ENG ENG ENG,0
1063,pero what I like is on the side of the building has a really big four or three or two .,L2 pro:int pro:sub v cop prep det:art n prep det:art n v det:art adv adj det:num coord det:num coord det:num .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
1064,oh it's one of those .,co pro:per pro:indef prep pro:dem .,ENG ENG ENG ENG ENG,0
1065,it's one of those where where ever you need to go /.,pro:per pro:indef prep det:dem pro:rel pro:rel adv pro:per v inf v +/.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1066,yeah it's building four .,co pro:per n det:num .,ENG ENG ENG ENG,0
1067,exactly .,adv .,ENG,0
1068,and then you just find the room inside .,coord adv:tem pro:per adv v det:art n adv .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1069,well it's building four like lets say four two zero five .,co pro:per part det:num prep v v det:num det:num det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1070,it's building four second floor fifth room .,pro:per part det:num adj n adj n .,ENG ENG ENG ENG ENG ENG ENG,0
1071,yeah .,co .,ENG,0
1072,yeah exactly .,co adv .,ENG ENG,0
1073,that's the way it's split up .,pro:dem det:art n pro:per part adv .,ENG ENG ENG ENG ENG ENG,0
1074,so para mí que yo soy un poquito ah retrasada .,adv L2 L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
1075,acelerada .,part .,ENG,0
1076,.,None,,0
1077,em that's easy .,pro:obj pro:dem adj .,ENG ENG ENG,0
1078,porque if it's building four entonces eh parking here .,L2 conj pro:per part det:num L2 co part adv .,ESP ENG ENG ENG ENG ESP ENG ENG ENG,1
1079,building three and parking here .,n det:num coord part adv .,ENG ENG ENG ENG ENG,0
1080,and in between each building parking there's a little parking in cases there's not space .,coord prep prep qn n n:gerund pro:exist det:art adj n:gerund prep n pro:exist neg v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1081,and /.,coord +/.,ENG,0
1082,I always find space close to my class .,pro:sub adv v n adj prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1083,parking .,part .,ENG,0
1084,no parking is very very difficult .,qn n:gerund cop adv adv adj .,ENG ENG ENG ENG ENG ENG,0
1085,extremely difficult honestly .,adv adj adv .,ENG ENG ENG,0
1086,you have to be here about ...,pro:per v inf cop adv prep +...,ENG ENG ENG ENG ENG ENG,0
1087,like I'm really used to this .,conj pro:sub adv part prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
1088,I really know like I just go into the garage .,pro:sub adv v conj pro:sub adv v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1089,and I go to the fifth floor because there's always gonna be parking there .,coord pro:sub v prep det:art adj n conj pro:exist adv part aux part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1090,but it's pretty difficult .,conj pro:per adj adj .,ENG ENG ENG ENG,0
1091,and takes before like freshman year but the first semester I ever took here I never had such a hard time parking .,coord v prep co n n conj det:art adj n pro:sub adv v adv pro:sub adv part qn det:art adj n part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1092,but that's because I wasn't like //.,conj pro:dem conj pro:sub cop prep +//.,ENG ENG ENG ENG ENG ENG,0
1093,and I would get there way early .,coord pro:sub mod v adv adv adv .,ENG ENG ENG ENG ENG ENG ENG,0
1094,like I'll be at school like an hour half an hour before my class .,co pro:sub cop prep n prep det:art n n det:art n prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1095,and it's just like I didn't know to early .,coord pro:per adj co pro:sub mod v prep adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1096,just don't bother looking for parking right .,adv mod v part prep n:gerund adj .,ENG ENG ENG ENG ENG ENG ENG,0
1097,fifth floor .,adj n .,ENG ENG,0
1098,can use the elevator .,mod v det:art n .,ENG ENG ENG ENG,0
1099,no no no for me is leaving in like lo que tenía que esperar era cinco minutos .,co co co prep pro:obj aux part prep co L2 L2 L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP,1
1100,and somebody left .,coord pro:indef v .,ENG ENG ENG,0
1101,somebody always left .,pro:indef adv adj .,ENG ENG ENG,0
1102,and all I have to do .,coord pro:indef pro:sub v inf v .,ENG ENG ENG ENG ENG ENG,0
1103,no .,co .,ENG,0
1104,and then the buildings here there're just //.,coord adv:tem det:art n adv pro:exist adv +//.,ENG ENG ENG ENG ENG ENG ENG,0
1105,they's not by numbers .,pro:sub neg prep n .,ENG ENG ENG ENG,0
1106,but they're by names .,conj pro:sub prep n .,ENG ENG ENG ENG,0
1107,like this building here is the chemistry and physics .,prep pro:dem n adv cop det:art n coord n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1108,ah I know .,co pro:sub v .,ENG ENG ENG,0
1109,but when you've /.,conj conj pro:per +/.,ENG ENG ENG,0
1110,this is a Chemistry and physics building with an English class inside of it ?,pro:dem cop det:art n:prop coord n n prep det:art n:prop n adv prep pro:per ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1111,yeah .,co .,ENG,0
1112,.,None,,0
1113,yeah .,co .,ENG,0
1114,cause they're using it as an English class you know ?,n pro:sub part pro:per adv det:art n:prop n pro:per v ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1115,this is obviously a lot of other things .,pro:dem cop adv det:art n prep qn n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
