,sentence,pos,language,switch
976,me lo has dicho .,pro:obj pro:obj aux part .,ENG ENG ENG ENG,0
977,no podía terminar una .,adv v inf pro:dem .,ENG ENG ENG ENG,0
978,no podía del /.,adv v prep +/.,ENG ENG ENG,0
979,de qué era ?,prep pro:int cop ?,ENG ENG ENG,0
980,aerobics o cosa /.,L2 coord v +/.,ESP ENG ENG,1
981,I hate aerobics .,pro:sub v n:pt .,ENG ENG ENG,0
982,it's aerobics y body sculpting .,pro:per n:pt L2 n part .,ENG ENG ESP ENG ENG,1
983,I love sculpting .,pro:sub v part .,ENG ENG ENG,0
984,sí .,co .,ENG,0
985,that's my favorite thing .,pro:dem det:poss adj n .,ENG ENG ENG ENG,0
986,but it's like step .,conj pro:per conj n .,ENG ENG ENG ENG,0
987,I hate aerobics .,pro:sub v n:pt .,ENG ENG ENG,0
988,the first half is step aerobics ...,det:art adj n cop n n:pt +...,ENG ENG ENG ENG ENG ENG,0
989,and then it's a //.,coord adv:tem pro:per det:art +//.,ENG ENG ENG ENG,0
990,who's giving that class ?,pro:rel n:gerund adv n ?,ENG ENG ENG ENG,0
991,Marian .,n:prop .,ENG,0
992,Marian she was in Platinum before ...,n:prop pro:sub cop prep n:prop adv +...,ENG ENG ENG ENG ENG ENG,0
993,okay .,co .,ENG,0
994,y ahora es el manager aquí .,L2 L2 L2 L2 n L2 .,ESP ESP ESP ESP ENG ESP,1
995,but they're gonna build another building .,conj pro:sub part v qn n .,ENG ENG ENG ENG ENG ENG,0
996,right they're gonna do another building ?,adv pro:sub part v qn n ?,ENG ENG ENG ENG ENG ENG,0
997,what are they doing ?,pro:int cop pro:sub part ?,ENG ENG ENG ENG,0
998,what I its //.,pro:int pro:sub det:poss +//.,ENG ENG ENG,0
999,because they're gonna //.,conj pro:sub part +//.,ENG ENG ENG,0
1000,what are they doing I don't know .,pro:int cop pro:sub part pro:sub mod v .,ENG ENG ENG ENG ENG ENG ENG,0
1001,they were going to well .,pro:sub aux part prep adv .,ENG ENG ENG ENG ENG,0
1002,last time I heard ...,adj n pro:sub v +...,ENG ENG ENG ENG,0
1003,they sold all that property .,pro:sub part qn pro:dem n .,ENG ENG ENG ENG ENG,0
1004,yeah everything they //.,co pro:indef pro:sub +//.,ENG ENG ENG,0
1005,and they are going to build the Hilton .,coord pro:sub aux part inf v det:art n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1006,an upscale Hilton or //.,det:art up#v n:prop coord +//.,ENG ENG ENG ENG,0
1007,Marriott .,n:prop .,ENG,0
1008,the Marriott yeah .,det:art n:prop co .,ENG ENG ENG,0
1009,.,None,,0
1010,one of those that's gonna happen .,det:num prep det:dem pro:rel part v .,ENG ENG ENG ENG ENG ENG,0
1011,but on the left or where the gym is .,conj prep det:art adj coord pro:int det:art n cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1012,tsk everywhere because they are going to do a hotel and timeshare property .,co adv conj pro:sub aux part inf v det:art n coord n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1013,timeshare apartments .,n n .,ENG ENG,0
1014,but that's good for us isn't it ?,conj pro:dem adj prep pro:obj cop pro:per ?,ENG ENG ENG ENG ENG ENG ENG,0
1015,yeah it is good for us .,co pro:per cop adj prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
1016,it is good for us .,pro:per cop adj prep pro:obj .,ENG ENG ENG ENG ENG,0
1017,y el spa va a ser parte del hotel .,coord det:art n v aprep inf n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1018,I mean el spa and gym is gonna be part of the hotel .,pro:sub v L2 n coord n aux part aux adj prep det:art n .,ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
1019,part of the hotel .,n prep det:art n .,ENG ENG ENG ENG,0
1020,not //.,neg +//.,ENG,0
1021,inside of the hotel ?,adj prep det:art n ?,ENG ENG ENG ENG,0
1022,it will be most likely .,pro:per mod cop qn adj .,ENG ENG ENG ENG ENG,0
1023,Sean we are recording here .,n:prop pro:sub aux part adv .,ENG ENG ENG ENG ENG,0
1024,aw don't be mean .,co mod cop adj .,ENG ENG ENG ENG,0
1025,aw okay the gym is gonna be inside like //.,co co det:art n aux part cop adv prep +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1026,it's not gonna be like right now just the gym and the spa .,pro:per neg part cop prep adv adv adv det:art n coord det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1027,yeah because what they are doing /.,co conj pro:int pro:sub aux part +/.,ENG ENG ENG ENG ENG ENG,0
1028,yeah trying to do is a a complete resort with the golf course and the spa .,co part inf v cop det:art det:art adj n prep det:art n n coord det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1029,but they're gonna be the same owners ?,conj pro:sub part cop det:art adj n ?,ENG ENG ENG ENG ENG ENG ENG,0
1030,like Trishia and Dan ?,conj n:prop coord n:prop ?,ENG ENG ENG ENG,0
1031,tsk no so /.,co adv co +/.,ENG ENG ENG,0
1032,no they are not renewing the contract .,co pro:sub aux neg part det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
1033,I heard from someone else that he is not renewing them the contract for next year .,pro:sub v prep pro:indef post pro:rel pro:sub aux neg part pro:obj det:art n prep adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1034,Seegal .,n:prop .,ENG,0
1035,so be careful to what you sign .,adv cop adj prep pro:int pro:per v .,ENG ENG ENG ENG ENG ENG ENG,0
1036,aw it's true .,co pro:per adj .,ENG ENG ENG,0
1037,because maybe /.,conj adv +/.,ENG ENG,0
1038,so where are they gonna go ?,adv pro:rel cop pro:sub part v ?,ENG ENG ENG ENG ENG ENG,0
1039,I don't know .,pro:sub mod v .,ENG ENG ENG,0
1040,but after a day deep down I don't understand how that works .,conj prep det:art n adj adv pro:sub mod v pro:rel adv n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1041,well I think that they run the building .,co pro:sub v comp pro:sub v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1042,they're renting that ?,pro:sub part comp ?,ENG ENG ENG,0
1043,porque te acuerdas /.,conj pro:obj v +/.,ENG ENG ENG,0
1044,o sea ellos tienen ese lugar porque ellos fueron los que lo construyeron .,coord cop pro:sub v det:dem n conj pro:sub cop det:art pro:rel pro:obj v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1045,yo pensé que eso era lo que ellos habían hecho .,pro:sub v pro:rel pro:dem cop pro:obj prep pro:sub aux part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1046,Dan and Trishia habían construido ese edificio .,n:prop coord n:prop L2 L2 L2 L2 .,ENG ENG ENG ESP ESP ESP ESP,1
1047,el papá le ha regalado eso a Trishia .,det:art n pro:ind aux part pro:dem aprep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1048,eso fue lo que yo entendí .,pro:dem cop pro:obj pro:rel pro:sub v .,ENG ENG ENG ENG ENG ENG,0
1049,I don't know .,pro:sub mod v .,ENG ENG ENG,0
1050,entonces cómo es el negocio ?,co pro:int cop det:art v ?,ENG ENG ENG ENG ENG,0
1051,who knows .,pro:int v .,ENG ENG,0
1052,I was under the understanding that they rent that from Pat Seegal .,pro:sub cop prep det:art n:gerund comp pro:sub v pro:dem prep n:prop n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1053,tsk is it ?,co aux pro:per ?,ENG ENG ENG,0
1054,I don't know .,pro:sub mod v .,ENG ENG ENG,0
1055,just the property probably .,adv det:art n adv .,ENG ENG ENG ENG,0
1056,and then that's why they can take that thing down and //.,coord adv:tem pro:dem pro:int pro:sub mod v comp n adv coord +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1057,porque /.,conj +/.,ENG,0
1058,no puede ser que lo haya construido Trishia .,adv v inf pro:rel pro:obj v part n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1059,no ?,adv ?,ENG,0
1060,sabes because yeah they started managing it ...,L2 conj co pro:sub v part pro:per +...,ESP ENG ENG ENG ENG ENG ENG,1
1061,they were going to do that gym with someone else before .,pro:sub aux part inf v det:dem n prep pro:indef post adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1062,and the //.,coord det:art +//.,ENG ENG,0
1063,al al principio .,aprep aprep n .,ENG ENG ENG,0
1064,yeah and the deal fell ...,co coord det:art n v +...,ENG ENG ENG ENG ENG,0
1065,te acuerdas cuando ese muchacho ?,pro:obj v conj det:dem n ?,ENG ENG ENG ENG ENG,0
1066,y después lo hicieron con Lisa .,coord adv pro:obj v prep n:prop .,ENG ENG ENG ENG ENG ENG,0
1067,sí me acuerdo huh era el gridiron .,L2 L2 L2 co L2 L2 n .,ESP ESP ESP ENG ESP ESP ENG,1
1068,I don't remember .,pro:sub mod v .,ENG ENG ENG,0
1069,gridiron bueno yo no sé ni como se llama .,L2 co pro:sub adv v coord adv pro:refl v .,ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
1070,but I remember there was /.,conj pro:sub v adv cop +/.,ENG ENG ENG ENG ENG,0
1071,so I don't think that .,co pro:sub mod v pro:dem .,ENG ENG ENG ENG ENG,0
1072,I think that maybe construir el edificio it was part of the deal I guess .,pro:sub v pro:dem adv L2 L2 L2 pro:per cop n prep det:art n pro:sub v .,ENG ENG ENG ENG ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
1073,gridiron .,n .,ENG,0
1074,uhuh .,co .,ENG,0
1075,okay .,co .,ENG,0
1076,y Dan and Trishia empezaron a //.,L2 n:prop coord n:prop L2 L2 +//.,ESP ENG ENG ENG ESP ESP,1
1077,that is not bad for them .,pro:rel cop neg adj prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
1078,tú sabes que yo creía que Trishia era la mamá de de Dan .,pro:sub v pro:rel pro:sub v pro:rel n:prop cop det:art n prep prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1079,oh no .,co adv .,ENG ENG,0
1080,y hay un viejo de canoso that guy was the owner ...,L2 L2 L2 L2 L2 L2 det:dem n cop det:art adj +...,ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
1081,because she looks older .,conj pro:sub v adj .,ENG ENG ENG ENG,0
1082,and I thought that Trishia was //.,coord pro:sub v comp n:prop cop +//.,ENG ENG ENG ENG ENG ENG,0
1083,no ese es el papá de ella .,adv det:dem cop det:art n prep pro:sub .,ENG ENG ENG ENG ENG ENG ENG,0
1084,la dueña es ella .,det:art n cop pro:sub .,ENG ENG ENG ENG,0
1085,oh my god !,co det:poss n !,ENG ENG ENG,0
1086,ese viejo es el papá ?,det:dem adj cop det:art n ?,ENG ENG ENG ENG ENG,0
1087,el señor es el papá de ella .,det:art co:voc cop det:art n prep pro:sub .,ENG ENG ENG ENG ENG ENG ENG,0
1088,because he looks like owner .,conj pro:sub v prep adj .,ENG ENG ENG ENG ENG,0
1089,ese no ella es la dueña .,det:dem adv pro:sub cop det:art n .,ENG ENG ENG ENG ENG ENG,0
1090,él le regaló eso a ella .,pro:sub pro:ind v pro:dem aprep pro:sub .,ENG ENG ENG ENG ENG ENG,0
1091,are /?,cop +/?,ENG,0
1092,sí .,co .,ENG,0
1093,are you sure ?,cop pro:per adj ?,ENG ENG ENG,0
1094,sí .,co .,ENG,0
1095,no no puede ser .,adv adv v inf .,ENG ENG ENG ENG,0
1096,sí .,co .,ENG,0
1097,yo sé eso .,pro:sub v pro:dem .,ENG ENG ENG,0
1098,siempre lo supe desde el principio .,adv pro:obj v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
1099,un viejo alto flaco de bigote ?,det:art adj adj adj prep n ?,ENG ENG ENG ENG ENG ENG,0
1100,flaco de bigote canoso y gafas ?,adj prep n adj coord n ?,ENG ENG ENG ENG ENG ENG,0
1101,uhuh .,co .,ENG,0
1102,lentes sí ...,n co +...,ENG ENG,0
1103,ese es el papá de Trishia .,det:dem cop det:art n prep n:prop .,ENG ENG ENG ENG ENG ENG,0
1104,que ella se va a caminar con él .,pro:rel pro:sub pro:refl v aprep inf prep pro:sub .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1105,they walk sometimes on the /.,pro:sub v adv prep det:art +/.,ENG ENG ENG ENG ENG,0
1106,have you seen them ?,v pro:per part pro:obj ?,ENG ENG ENG ENG,0
1107,sí los he visto .,L2 L2 L2 L2 .,ESP ESP ESP ESP,0
1108,yeah that's her father .,co pro:dem det:poss n .,ENG ENG ENG ENG,0
1109,pero /.,conj +/.,ENG,0
1110,they look just alike .,pro:sub v adv adv .,ENG ENG ENG ENG,0
1111,but he doesn't look that he's that much older to be her father .,conj pro:sub mod v comp pro:sub adv adv adj inf cop det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1112,you think ?,pro:per v ?,ENG ENG,0
1113,or she looks much older than she is .,coord pro:sub v adv adj prep pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1114,I think she just looks older than she is .,pro:sub v pro:sub adv cop adj prep pro:sub cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1115,she's younger than me .,pro:sub adj prep pro:obj .,ENG ENG ENG ENG,0
1116,oh no she looks much older .,co co pro:sub v adv adj .,ENG ENG ENG ENG ENG ENG,0
1117,but Dan is really young looking .,conj n:prop cop adv adj n:gerund .,ENG ENG ENG ENG ENG ENG,0
1118,qué raro porque ella no /.,pro:int adj conj pro:sub adv +/.,ENG ENG ENG ENG ENG,0
1119,yeah .,co .,ENG,0
1120,Dan is like a baby face you know .,n:prop cop co det:art n n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1121,yeah .,co .,ENG,0
1122,he's got this beautiful baby's face .,pro:sub part det:dem adj adj n .,ENG ENG ENG ENG ENG ENG,0
1123,yeah .,co .,ENG,0
1124,I don't know .,pro:sub mod v .,ENG ENG ENG,0
1125,I don't talk to them .,pro:sub mod v prep pro:obj .,ENG ENG ENG ENG ENG,0
1126,and they've just have two babies .,coord pro:sub adv v det:num n .,ENG ENG ENG ENG ENG ENG,0
1127,really ?,adv ?,ENG,0
1128,twins ?,n ?,ENG,0
1129,no .,co .,ENG,0
1130,no .,co .,ENG,0
1131,what ?,pro:int ?,ENG,0
1132,first three years ago .,adv det:num n post .,ENG ENG ENG ENG,0
1133,so she's young .,co pro:sub adj .,ENG ENG ENG,0
1134,she had /.,pro:sub v +/.,ENG ENG,0
1135,she's young .,pro:sub adj .,ENG ENG,0
1136,hm .,co .,ENG,0
1137,uhuh .,co .,ENG,0
1138,qué raro no ?,pro:int adj adv ?,ENG ENG ENG,0
1139,parece /.,imp +/.,ENG,0
1140,the other day tengo una amiga que tiene treinta y siete años ...,det:art qn n L2 L2 L2 L2 L2 L2 L2 L2 L2 +...,ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
1141,uhuh .,co .,ENG,0
1142,tú sabes ahí que no es jovencita pero tampoco es joven tú sabes .,pro:sub v adv pro:rel adv cop adj conj adv cop adj pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1143,no .,adv .,ENG,0
1144,uhuh .,co .,ENG,0
1145,cuando ya tenemos cuarenta y dos cuarenta y tres ya treinta y siete es joven .,conj adv v det:num coord det:num det:num coord det:num adv det:num coord det:num cop adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1146,ya .,adv .,ENG,0
1147,I know .,pro:sub v .,ENG ENG,0
1148,y tuvo una niña hace poquito ...,coord v det:art co:voc v pro:indef +...,ENG ENG ENG ENG ENG ENG,0
1149,y la niña es bien linda ...,coord det:art n cop adv adj +...,ENG ENG ENG ENG ENG ENG,0
1150,y estaban en Costco ...,coord cop prep n:prop +...,ENG ENG ENG ENG,0
1151,y estaban ahí con la abuelita de la niña y la mamá ...,coord cop adv prep det:art n prep det:art co:voc coord det:art n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1152,o sea mi amiga con su niña y la mamá del esposo .,coord cop det:pos n prep det:pos co:voc coord det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1153,okay .,co .,ENG,0
1154,and they were there you know shopping ...,coord pro:sub cop adv pro:per v part +...,ENG ENG ENG ENG ENG ENG ENG,0
1155,"and when they went to the cashier la señora que está ahí en la caja le dice ""/.","coord conj pro:sub v prep det:art n L2 L2 L2 L2 L2 L2 L2 L2 L2 L2 +""/.",ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP ESP ESP ESP ESP,1
1156,ay usted es la abuela .,co pro:sub cop det:art n .,ENG ENG ENG ENG ENG,0
1157,.,None,,0
1158,o sea a la mamá !,coord cop aprep det:art n !,ENG ENG ENG ENG ENG,0
1159,a la mamá !,aprep det:art n !,ENG ENG ENG,0
1160,ay qué pena .,co pro:int n .,ENG ENG ENG,0
1161,"y ella le dice ""/.","coord pro:sub pro:ind v +""/.",ENG ENG ENG ENG,0
1162,.,None,,0
1163,no yo soy la mamá .,adv pro:sub cop det:art n .,ENG ENG ENG ENG ENG,0
1164,ay pero sabes como es la abuela .,co conj v adv cop det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
1165,además de todo la mujer le dice .,adv prep det:indef det:art n pro:ind v .,ENG ENG ENG ENG ENG ENG ENG,0
1166,I think she was about to kill her .,pro:sub v pro:sub cop adv inf v pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1167,wow bueno /.,L2 co +/.,ESP ENG,1
1168,bueno when I was working at the other school I had an assistant que nos hicimos como familia ...,L2 conj pro:sub aux part prep det:art qn n pro:sub v det:art n L2 L2 L2 L2 L2 +...,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
1169,oh gosh .,co co .,ENG ENG,0
1170,okay .,co .,ENG,0
1171,we became like really close .,pro:sub cop prep adv adj .,ENG ENG ENG ENG ENG,0
1172,and estaba este señor que era el presidente de PTA ...,coord L2 L2 L2 L2 L2 L2 L2 L2 n:prop +...,ENG ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
1173,okay .,co .,ENG,0
1174,and he is an older guy ...,coord pro:sub cop det:art adj n +...,ENG ENG ENG ENG ENG ENG,0
1175,"y mi asistente le dice ""/.","coord det:pos n pro:ind v +""/.",ENG ENG ENG ENG ENG,0
1176,ay cómo está su nietito .,co pro:int cop det:pos n .,ENG ENG ENG ENG ENG,0
1177,oh gosh .,co co .,ENG ENG,0
1178,and he was the dad .,coord pro:sub cop det:art n .,ENG ENG ENG ENG ENG,0
1179,oh no .,co co .,ENG ENG,0
1180,the dad .,det:art n .,ENG ENG,0
1181,oh my god that's so embarrassing too .,co det:poss n pro:rel adv n:gerund post .,ENG ENG ENG ENG ENG ENG ENG,0
1182,I know .,pro:sub v .,ENG ENG,0
1183,bueno pero es que ahora la gente tiene /.,co conj cop pro:rel adv det:art n v +/.,ENG ENG ENG ENG ENG ENG ENG ENG,0
1184,ah but that are you know chubby ...,co conj adv aux pro:per v adj +...,ENG ENG ENG ENG ENG ENG ENG,0
1185,it look like they have a big belly ...,pro:per v conj pro:sub v det:art adj n +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
1186,"and you go ""/.","coord pro:per v +""/.",ENG ENG ENG,0
1187,I'm gonna how than /.,pro:sub part pro:rel prep +/.,ENG ENG ENG ENG,0
1188,how pregnant you are .,pro:int adj pro:per cop .,ENG ENG ENG ENG,0
1189,.,None,,0
1190,I've done that .,pro:sub part pro:dem .,ENG ENG ENG,0
1191,yeah .,co .,ENG,0
1192,I've done that .,pro:sub part pro:dem .,ENG ENG ENG,0
1193,no yo no .,adv pro:sub adv .,ENG ENG ENG,0
1194,yo por eso ahora no digo nada .,pro:sub prep pro:dem adv adv v pro:indef .,ENG ENG ENG ENG ENG ENG ENG,0
1195,yo prefiero no decir nada .,pro:sub v adv inf pro:indef .,ENG ENG ENG ENG ENG,0
1196,no digo nada ni gorda ni flaca ni bonita ni fea .,adv v pro:indef coord adj coord adj coord co:voc coord adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1197,nada no /.,pro:indef adv +/.,ENG ENG,0
1198,porque digo no .,conj v adv .,ENG ENG ENG,0
1199,yo no digo nada más .,pro:sub adv v pro:indef adv .,ENG ENG ENG ENG ENG,0
1200,después te metes en un lío sabes .,adv pro:obj v prep det:art n co .,ENG ENG ENG ENG ENG ENG ENG,0
1201,I don't .,pro:sub mod .,ENG ENG,0
1202,.,None,,0
1203,sí no pasar por eso .,co adv inf prep pro:dem .,ENG ENG ENG ENG ENG,0
1204,no .,co .,ENG,0
1205,qué vergüenza .,pro:int n .,ENG ENG,0
1206,y /.,coord +/.,ENG,0
1207,.,None,,0
1208,qué lindos aros .,pro:int adj n .,ENG ENG ENG,0
1209,estos ?,det:dem ?,ENG,0
1210,hermosos .,adj .,ENG,0
1211,a friend of mine gave them to me .,det:art n prep pro:poss v pro:obj prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1212,they are beautiful .,pro:sub cop adj .,ENG ENG ENG,0
1213,thank you .,v pro:per .,ENG ENG,0
1214,they're my favorite .,pro:sub det:poss n .,ENG ENG ENG,0
1215,gorgeous son diamantes o ?,adj L2 L2 L2 ?,ENG ESP ESP ESP,1
1216,no son tsk piedras de Swarovski .,adv cop co n prep n:prop .,ENG ENG ENG ENG ENG ENG,0
1217,tsk ahhah .,co co .,ENG ENG,0
1218,son Swarovski .,cop n:prop .,ENG ENG,0
1219,beautiful .,adj .,ENG,0
1220,sí .,co .,ENG,0
1221,parecen diamantes verdad ?,v n co ?,ENG ENG ENG,0
1222,parecen diamantes sí .,v n co .,ENG ENG ENG,0
1223,sí .,co .,ENG,0
1224,yeah .,co .,ENG,0
1225,parecen .,v .,ENG,0
1226,gorgeous .,adj .,ENG,0
1227,gracias .,n .,ENG,0
1228,aw you always have nice jewelry .,co pro:per adv v adj n .,ENG ENG ENG ENG ENG ENG,0
1229,me ?,pro:obj ?,ENG,0
1230,uhuh .,co .,ENG,0
1231,ugh no not really .,co co neg adv .,ENG ENG ENG ENG,0
1232,you think ?,pro:per v ?,ENG ENG,0
1233,I don't really buy jewelry .,pro:sub mod adv v n .,ENG ENG ENG ENG ENG,0
1234,aw yeah .,co co .,ENG ENG,0
1235,but you always have nice jewelry .,conj pro:per adv v adj n .,ENG ENG ENG ENG ENG ENG,0
1236,you know .,pro:per v .,ENG ENG,0
1237,few things that I have .,qn n pro:rel pro:sub v .,ENG ENG ENG ENG ENG,0
1238,I don't really buy jewelry .,pro:sub mod adv v n .,ENG ENG ENG ENG ENG,0
1239,I think what I have people has given it to me .,pro:sub v pro:int pro:sub v n aux part pro:per prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1240,probably .,adv .,ENG,0
1241,but /.,conj +/.,ENG,0
1242,pero Carmencita tenía muchas cosas también .,conj n:prop v det:indef v adv .,ENG ENG ENG ENG ENG ENG,0
1243,Carmencita sí .,n:prop co .,ENG ENG,0
1244,Carmencita sí tiene .,n:prop co v .,ENG ENG ENG,0
1245,ay tengo las cositas que tú le regalaste de chiquita .,co v det:art n pro:rel pro:sub pro:ind v prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1246,sí a ella /.,co aprep pro:sub +/.,ENG ENG ENG,0
1247,to //.,inf +//.,ENG,0
1248,tú te acuerdas ?,pro:sub pro:obj v ?,ENG ENG ENG,0
1249,sí .,co .,ENG,0
1250,decía Carmen esto te lo regaló Marcela .,v n:prop pro:dem pro:obj pro:obj v n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
1251,el otro día se lo mostré .,det:art pro:indef n pro:refl pro:obj v .,ENG ENG ENG ENG ENG ENG,0
1252,"y me decía ""/.","coord pro:obj v +""/.",ENG ENG ENG,0
1253,ay mami I can't believe it .,L2 L2 pro:sub mod v pro:per .,ESP ESP ENG ENG ENG ENG,1
1254,and she wanted to put it on .,coord pro:sub v inf v pro:per adv .,ENG ENG ENG ENG ENG ENG ENG,0
1255,si no le cabe .,conj adv pro:ind v .,ENG ENG ENG ENG,0
1256,"I said ""/.","pro:sub v +""/.",ENG ENG,0
1257,Carmen please .,n:prop co .,ENG ENG,0
1258,you need to now .,pro:per v inf adv .,ENG ENG ENG ENG,0
1259,I want to .,pro:sub v prep .,ENG ENG ENG,0
1260,what can we do ?,pro:int mod pro:sub v ?,ENG ENG ENG ENG,0
1261,"I said ""/.","pro:sub v +""/.",ENG ENG,0
1262,nothing .,pro:indef .,ENG,0
1263,just leave it there for your daughter .,adv v pro:per adv prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG,0
1264,maybe you can extend it .,adv pro:per mod v pro:per .,ENG ENG ENG ENG ENG,0
1265,no I wanna leave it just for her daughter so she'll know .,co pro:sub v v pro:per adv prep pro:obj n adv pro:sub v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1266,okay .,co .,ENG,0
1267,I'd like to because esas cosas son especiales .,pro:sub co prep conj L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP,1
1268,cómo /?,pro:int +/?,ENG,0
1269,yeah cómo está tu suegra ?,co L2 L2 L2 L2 ?,ENG ESP ESP ESP ESP,1
1270,bien .,adv .,ENG,0
1271,hace mucho que no la veo .,v adv pro:rel adv pro:obj v .,ENG ENG ENG ENG ENG ENG,0
1272,bien ella estuvo una cosa tras otra .,adv pro:sub cop det:art imp prep det:indef .,ENG ENG ENG ENG ENG ENG ENG,0
1273,a la pobre le pasó de todo .,aprep det:art adj pro:ind v prep det:indef .,ENG ENG ENG ENG ENG ENG ENG,0
1274,sí .,co .,ENG,0
1275,se quebró primero bueno el hombro que le hicieron cirugía ...,pro:refl v adv co det:art n pro:rel pro:ind v n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1276,y estuvo malísima por tres meses deprimida ...,coord cop adj prep det:num n part +...,ENG ENG ENG ENG ENG ENG ENG,0
1277,she was so sick of it .,pro:sub cop adv adj prep pro:per .,ENG ENG ENG ENG ENG ENG,0
1278,y luego se quebró la muñeca .,coord adv pro:refl v det:art n .,ENG ENG ENG ENG ENG ENG,0
1279,.,None,,0
1280,y mientras se quebró la muñeca no pudo ir al matrimonio de Ted .,coord adv pro:refl v det:art n adv v inf aprep n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1281,oh my god .,co det:poss n .,ENG ENG ENG,0
1282,y al se los diítas /.,coord aprep cop det:art n +/.,ENG ENG ENG ENG ENG,0
1283,y fue al tuyo ?,coord v aprep pro:pos ?,ENG ENG ENG ENG,0
1284,exactly .,adv .,ENG,0
1285,you haven't seen the pictures have you ?,pro:per aux part det:art n v pro:per ?,ENG ENG ENG ENG ENG ENG ENG,0
1286,no .,co .,ENG,0
1287,I have to bring them to you .,pro:sub v inf v pro:obj prep pro:per .,ENG ENG ENG ENG ENG ENG ENG,0
1288,and meantime her boyfriend died .,coord n det:poss n v .,ENG ENG ENG ENG ENG,0
1289,oh my god .,co det:poss n .,ENG ENG ENG,0
1290,everything at the same time .,pro:indef prep det:art adj n .,ENG ENG ENG ENG ENG,0
1291,y cómo ?,coord pro:int ?,ENG ENG,0
1292,he looked well /.,pro:sub v adv +/.,ENG ENG ENG,0
