,sentence,pos,language,switch
937,that's where I'm going .,pro:dem pro:int pro:sub part .,ENG ENG ENG ENG,0
938,.,None,,0
939,spring break .,n n .,ENG ENG,0
940,yeah .,co .,ENG,0
941,because .,conj .,ENG,0
942,no that's cool .,co pro:dem adj .,ENG ENG ENG,0
943,you'll have fun .,pro:per v n .,ENG ENG ENG,0
944,my cousins live there .,det:poss n adj adv .,ENG ENG ENG ENG,0
945,don't expect the beaches to be like this though .,mod v det:art n inf cop prep pro:dem adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
946,oh no no no no no I'm not going to the beach .,co co co co co co pro:sub neg part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
947,it's cold water .,pro:per adj n .,ENG ENG ENG,0
948,it's gonna be cold over there .,pro:per part cop adv prep n .,ENG ENG ENG ENG ENG ENG,0
949,no it's my cousin's fifteens .,co pro:per det:poss adj det:num .,ENG ENG ENG ENG ENG,0
950,and she lives up there .,coord pro:sub v prep n .,ENG ENG ENG ENG ENG,0
951,don't get too wild .,mod v adv adv .,ENG ENG ENG ENG,0
952,no I won't .,co pro:sub mod .,ENG ENG ENG,0
953,are you a wild person ?,cop pro:per det:art adj n ?,ENG ENG ENG ENG ENG,0
954,no .,co .,ENG,0
955,you are not a party person ?,pro:per cop neg det:art n n ?,ENG ENG ENG ENG ENG ENG,0
956,no .,co .,ENG,0
957,I am actually going this Saturday for like the first time to a club .,pro:sub aux adv part det:dem n:prop prep co det:art adj n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
958,really you are not a club person either ?,adv pro:per cop neg det:art n n adv ?,ENG ENG ENG ENG ENG ENG ENG ENG,0
959,no .,co .,ENG,0
960,wow all right that's fine .,co adv adj pro:dem adj .,ENG ENG ENG ENG ENG,0
961,there's nothing wrong with that .,pro:exist pro:indef adj prep pro:dem .,ENG ENG ENG ENG ENG,0
962,I guess there is more to life than clubs .,pro:sub n adv cop adv prep n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
963,so what do you do on the weekends then yeah no and there is .,adv pro:int mod pro:per v prep det:art n adv:tem co co coord adv cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
964,well well I was when I turned .,co n pro:sub cop conj pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
965,qué música le gusta ?,pro:int adj pro:ind v ?,ENG ENG ENG ENG,0
966,música de todo .,n prep det:indef .,ENG ENG ENG,0
967,I like everything .,pro:sub v pro:indef .,ENG ENG ENG,0
968,yeah .,co .,ENG,0
969,it just depends on the song .,pro:per adv v prep det:art n .,ENG ENG ENG ENG ENG ENG,0
970,okay .,co .,ENG,0
971,if I like it doesn't matter the genre if it's country if it's pop rock anything .,conj pro:sub v pro:per mod v det:art n conj pro:per n conj pro:per n n pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
972,as long as I Iike the song .,prep adj conj pro:sub n:prop det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
973,yeah yeah yeah .,co co co .,ENG ENG ENG,0
974,like the thing was when I turned fifteen I met this guy .,prep det:art n cop conj pro:sub part det:num pro:sub v det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
975,we were together for four years .,pro:sub cop adv prep det:num n .,ENG ENG ENG ENG ENG ENG,0
976,mhm .,co .,ENG,0
977,wow .,co .,ENG,0
978,and he was very machista .,coord pro:sub cop adv L2 .,ENG ENG ENG ENG ESP,1
979,yeah yeah yeah .,co co co .,ENG ENG ENG,0
980,and he isolated me from everybody from my friends .,coord pro:sub v pro:obj prep pro:indef prep det:poss n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
981,oh .,co .,ENG,0
982,and I mean it was my fault in the way that I allowed him to do that .,coord pro:sub v pro:per cop det:poss n prep det:art n pro:rel pro:sub v pro:obj inf v pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
983,but ...,conj +...,ENG,0
984,I got you .,pro:sub v pro:per .,ENG ENG ENG,0
985,it happened .,pro:per v .,ENG ENG,0
986,.,None,,0
987,yeah .,co .,ENG,0
988,and then we broke up .,coord adv:tem pro:sub v adv .,ENG ENG ENG ENG ENG,0
989,well I broke up with him .,co pro:sub v adv prep pro:obj .,ENG ENG ENG ENG ENG ENG,0
990,thank God that was over .,v n:prop pro:rel cop adv .,ENG ENG ENG ENG ENG,0
991,and the friends that you had when you were fifteen you know people change .,coord det:art n pro:rel pro:per v conj pro:per cop det:num pro:per v n v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
992,in four years specially those years from fifteen to nineteen you change a lot .,prep det:num n adv det:dem n prep det:num prep det:num pro:per v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
993,oh yeah definitely .,co co adv .,ENG ENG ENG,0
994,and I tried you know to go back to those old friendships .,coord pro:sub v pro:per v inf v adv prep det:dem adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
995,but it wasn't the same .,conj pro:per cop det:art adj .,ENG ENG ENG ENG ENG,0
996,oh I see .,co pro:sub v .,ENG ENG ENG,0
997,obviously you can't expect to find the same thing you left four years before .,adv pro:per mod v inf v det:art adj n pro:per v det:num n adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
998,no no no .,co co co .,ENG ENG ENG,0
999,and obviously there's grudges from people you know .,coord adv pro:exist n prep n pro:per v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1000,you leave .,pro:per v .,ENG ENG,0
1001,and .,coord .,ENG,0
